feature,imp
Col687,0.1540583629082056
Col808,0.15449841578971507
Col887,0.15638474796835083
Col496,0.15694935062143928
Col173,0.15944849212172593
Col141,0.1604291959437136
Col220,0.16236120949925104
Col576,0.16236474636978332
Col1858,0.1632223001457961
Col727,0.16378713223457433
Col343,0.16641326957248448
Col849,0.16739333981240945
Col106,0.16896367545829322
Col198,0.1725353078433244
Col892,0.1737713193567405
Col156,0.17565142470200737
Col12,0.1757053272392015
Col399,0.17581947562834013
Col246,0.17645904190341732
Col153,0.17726158053798804
Col433,0.17830144017743335
Col318,0.1792729266402019
Col616,0.18007008122914794
Col228,0.1831583453332154
Col380,0.18315964794634826
Col14,0.18636451286645084
Col2316,0.18654345516562856
Col652,0.18957358375042654
Col881,0.19032248773843205
Col872,0.19491026891676624
Col277,0.1956659716750653
Col1121,0.19642430680036796
Col603,0.19844643354110797
Col37,0.20149448294125344
Col170,0.20198275736141919
Col149,0.2041879830757834
Col425,0.20545632930893568
Col454,0.20785864268243395
Col605,0.20814015941137137
Col1444,0.20915707696796254
Col672,0.2092135998770046
Col1394,0.21140406995879218
Col873,0.21141999211939388
Col322,0.213491430834658
Col2166,0.2159313297243871
Col669,0.21676603080035795
Col18,0.21759210799135634
Col476,0.21764907065887307
Col502,0.2177238545563541
Col500,0.22173359974207943
Col891,0.22412637071856573
Col6,0.22546073263187072
Col582,0.2263006940429318
Col107,0.2271476749611172
Col215,0.2284162951515173
Col2393,0.23104631781103108
Col9,0.23137673421823463
Col1352,0.23179323158527304
Col497,0.232852391706926
Col1902,0.23326385151454204
Col564,0.23778831263215422
Col1172,0.23896408745591682
Col57,0.24079870591288138
Col221,0.2456845143241515
Col825,0.24680206103134178
Col99,0.24728296223706392
Col606,0.24778772063406485
Col1498,0.25359046274749497
Col196,0.26647520153084975
Col15,0.2709380969529679
Col846,0.27519543747520925
Col905,0.27617377137677196
Col30,0.2788051648527738
Col24,0.2818505202185758
Col418,0.2845310867101422
Col666,0.28796288305616446
Col876,0.2890676238405523
Col152,0.2904647328844863
Col614,0.29611517203811216
Col2034,0.29856781231312957
Col608,0.3044352162702643
Col302,0.30502649643077934
Col444,0.30745341596496556
Col51,0.31133008692629044
Col1593,0.31637936510195536
Col279,0.31887823667523363
Col2274,0.3196515694242897
Col2228,0.3202872521474667
Col4,0.32136125709678987
Col898,0.3263642772070251
Col234,0.3290664130649592
Col910,0.3298538267155484
Col931,0.3302144491197928
Col26,0.3321321781151389
Col55,0.33777069453917286
Col647,0.3380584900263136
Col1036,0.33973700631729503
Col1053,0.3421614145098556
Col870,0.3519819834963756
Col499,0.35331588439449974
Col160,0.3594656152951887
Col540,0.3598078739814355
Col167,0.36209482766209766
Col1830,0.36786091807861454
Col2318,0.3704582491939876
Col488,0.37218096081547314
Col561,0.3765803449332042
Col233,0.3774182971977995
Col43,0.3852055674910185
Col2048,0.3886597063816364
Col133,0.4040945148987908
Col162,0.4093122488259005
Col915,0.41402602345711415
Col579,0.414343193323667
Col626,0.41842979236074845
Col889,0.42325270977346097
Col621,0.4319392385328209
Col798,0.43879948620978054
Col166,0.4420294450869514
Col437,0.4440078116223205
Col649,0.44651753491580626
Col93,0.44864631385996045
Col140,0.4487905890467575
Col127,0.4587118109750751
Col5,0.46015085056387733
Col379,0.47012970480358907
Col178,0.47536139048628656
Col402,0.4758803098202007
Col257,0.4847378325884081
Col125,0.48554630314436703
Col384,0.4921989410734672
Col1592,0.49673174014571053
Col113,0.5001190096883239
Col640,0.5050267336560723
Col2322,0.5142701382166192
Col1502,0.529306483275557
Col383,0.5392924620530531
Col903,0.5415836131456349
Col914,0.5681853328690636
Col10,0.5779550780790184
Col592,0.5822574595596484
Col913,0.6447894336817062
Col636,0.6677271949038275
Col912,0.6742193825550639
Col67,0.7009655495023407
Col633,0.7041842156325336
Col393,0.7084240129211926
Col213,0.7424974983986612
Col231,0.7979770798168373
Col25,0.8309766250182307
Col586,0.8442304563416719
Col193,0.8602795465702886
Col319,0.883095496558004
Col186,0.9218227684797422
Col909,0.9484119961834678
Col519,0.9765143503900362
Col243,0.9977957561795865
Col933,1.011709241317868
Col59,1.0117602640136085
Col390,1.0525515410430257
Col907,1.0620844942136154
Col875,1.7351079302970323
Col3,1.9374371814138955
Col874,2.1897371951385862
Col877,2.2093622371625212
Col175,2.4228552058219566
Col13,2.426784711571339
Col177,3.2228728903265944
